City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
276,Bauchi,NG,2021-03-21 22:05:41,10.5,10.0,84.67,21,13,5.7
277,Chapais,CA,2021-03-21 22:05:42,49.7834,-74.8492,51.8,25,1,14.97
278,Honningsvag,NO,2021-03-21 22:05:42,70.9821,25.9704,28.4,74,40,16.11
279,Ngunguru,NZ,2021-03-21 22:05:42,-35.6167,174.5,70.0,66,4,5.01
280,Alexandria,EG,2021-03-21 22:03:06,31.2156,29.9553,77.0,41,40,11.5
281,Hirara,JP,2021-03-21 22:05:43,24.8,125.2833,60.8,67,75,16.11
282,Kamenka,RU,2021-03-21 22:05:43,51.3223,42.7678,20.84,85,35,7.4
283,Pulandian,CN,2021-03-21 22:05:43,39.3953,121.9669,39.2,60,0,11.18
284,Vestmannaeyjar,IS,2021-03-21 22:05:44,63.4427,-20.2734,44.85,76,100,24.4
285,Kavaratti,IN,2021-03-21 22:05:44,10.5669,72.642,82.04,72,8,7.65
286,Victoria,HK,2021-03-21 22:05:44,22.2855,114.1577,61.0,70,94,1.99
287,Avera,US,2021-03-21 22:05:45,33.194,-82.5271,64.4,59,75,8.05
288,Batagay,RU,2021-03-21 22:05:45,67.6333,134.6333,1.44,81,100,2.89
289,Cidreira,BR,2021-03-21 22:05:46,-30.1811,-50.2056,74.01,90,93,10.29
290,Nikolskoye,RU,2021-03-21 22:05:46,59.7035,30.7861,32.0,74,75,22.37
291,Randolph,US,2021-03-21 22:05:46,35.7001,-79.8164,64.4,36,40,9.22
292,Mahanoro,MG,2021-03-21 22:05:47,-19.9,48.8,75.16,91,99,4.59
293,Kirakira,SB,2021-03-21 22:05:47,-10.4544,161.9205,80.55,84,78,5.14
294,Bela,IN,2021-03-21 22:05:48,25.9333,81.9833,73.38,26,0,1.36
295,Bogotol,RU,2021-03-21 22:05:48,56.2078,89.5342,28.87,93,100,14.2
296,Emerald,AU,2021-03-21 22:05:48,-23.5333,148.1667,77.0,100,90,8.05
297,Adrar,MR,2021-03-21 22:05:49,20.5022,-10.0711,70.03,17,0,10.8
298,Tasiilaq,GL,2021-03-21 22:05:49,65.6145,-37.6368,28.4,74,21,16.11
299,Carthage,TN,2021-03-21 22:01:32,36.8611,10.3316,44.6,81,75,10.36
300,Carnarvon,AU,2021-03-21 22:05:49,-24.8667,113.6333,77.0,83,0,12.66
301,Hofn,IS,2021-03-21 22:05:50,64.2539,-15.2082,42.48,80,91,15.66
302,Swift Current,CA,2021-03-21 22:05:50,50.2834,-107.8014,35.6,35,75,14.97
303,Concarneau,FR,2021-03-21 22:05:50,47.875,-3.9225,48.2,71,90,6.91
304,Schwyz,CH,2021-03-21 22:05:51,47.0279,8.6561,37.0,69,90,3.44
305,Oranjemund,NA,2021-03-21 22:05:51,-28.55,16.4333,63.12,82,0,4.16
306,Ciudad Ojeda,VE,2021-03-21 22:05:51,10.1964,-71.3082,87.13,54,17,8.43
307,Puerto Penasco,MX,2021-03-21 22:03:56,31.3167,-113.5333,68.0,69,81,7.0
308,Moose Factory,CA,2021-03-21 22:05:52,51.2585,-80.6094,59.0,28,40,18.41
309,Padang,ID,2021-03-21 22:05:52,-0.9492,100.3543,73.4,100,90,1.14
310,Marawi,PH,2021-03-21 22:05:52,7.9986,124.2928,73.99,93,55,5.99
311,Saldanha,ZA,2021-03-21 22:05:52,-33.0117,17.9442,62.6,67,0,6.91
312,Kahului,US,2021-03-21 22:05:53,20.8947,-156.47,78.8,61,40,20.71
313,Burnie,AU,2021-03-21 22:05:53,-41.0667,145.9167,62.01,81,100,14.0
314,Dawei,MM,2021-03-21 22:05:54,14.0833,98.2,75.52,71,100,2.24
315,Elmadag,TR,2021-03-21 22:05:54,39.9208,33.2308,48.0,93,75,3.44
316,Sao Miguel,BR,2021-03-21 22:05:54,-5.4667,-35.3667,82.4,78,20,6.91
317,Batyrevo,RU,2021-03-21 22:05:54,55.0675,47.6111,17.62,93,8,9.8
318,Catuday,PH,2021-03-21 22:05:55,16.2923,119.8062,78.44,78,19,10.98
319,Vangaindrano,MG,2021-03-21 22:05:55,-23.35,47.6,74.75,91,42,3.98
320,Hun,LY,2021-03-21 22:05:55,29.1268,15.9477,65.23,31,0,10.27
321,Teguldet,RU,2021-03-21 22:05:56,57.3064,88.1667,28.83,94,100,12.19
322,Bone,DE,2021-03-21 22:05:56,51.9669,12.1396,37.0,69,100,6.29
323,Saint-Pierre,RE,2021-03-21 22:05:56,-21.3393,55.4781,77.0,88,40,2.3
324,Slave Lake,CA,2021-03-21 22:05:56,55.2834,-114.769,37.4,41,75,6.91
325,Lakatoro,VU,2021-03-21 22:05:57,-16.0999,167.4164,80.01,79,100,5.17
326,Batemans Bay,AU,2021-03-21 22:04:24,-35.7167,150.1833,66.99,91,100,5.01
327,Tuatapere,NZ,2021-03-21 22:05:57,-46.1333,167.6833,55.99,93,68,4.0
328,Aquin,HT,2021-03-21 22:05:57,18.2833,-73.4,79.02,67,14,3.22
329,Broome,US,2021-03-21 22:05:58,42.2506,-75.833,59.0,13,1,1.92
330,Pisco,PE,2021-03-21 22:05:58,-13.7,-76.2167,73.4,64,75,21.85
331,Te Anau,NZ,2021-03-21 22:05:58,-45.4167,167.7167,56.01,76,86,0.6
332,Ussel,FR,2021-03-21 22:05:59,45.55,2.3167,42.01,41,96,1.01
333,Orocuina,HN,2021-03-21 22:05:59,13.4817,-87.105,98.6,34,13,6.91
334,Wismar,DE,2021-03-21 22:05:59,53.9,11.4667,39.0,82,99,5.99
335,Nyrob,RU,2021-03-21 22:06:00,60.733,56.7202,5.59,96,38,4.81
336,Oranjestad,AW,2021-03-21 22:06:00,12.524,-70.027,82.4,69,20,20.71
337,Waingapu,ID,2021-03-21 22:06:00,-9.6567,120.2641,77.36,86,100,4.41
338,Flinders,AU,2021-03-21 22:06:01,-34.5833,150.8552,68.0,97,100,5.99
339,Semey,KZ,2021-03-21 22:06:01,50.4111,80.2275,27.18,85,5,5.41
340,Fukue,JP,2021-03-21 22:06:01,32.6881,128.8419,46.94,71,14,25.01
341,Esso,RU,2021-03-21 22:06:01,55.9333,158.7,11.41,86,77,4.12
342,Mul,IN,2021-03-21 22:06:02,20.0667,79.6667,77.61,32,0,3.89
343,Biloela,AU,2021-03-21 22:06:02,-24.4167,150.5,77.47,78,100,9.93
344,Aswan,EG,2021-03-21 22:06:02,24.0934,32.907,79.32,18,0,4.14
345,Camana,PE,2021-03-21 22:06:03,-16.6228,-72.7111,72.68,78,55,8.68
346,Katangli,RU,2021-03-21 22:06:03,51.7102,143.2326,22.44,95,100,14.72
347,Jatiroto,ID,2021-03-21 22:06:03,-7.8833,111.1167,73.09,95,96,2.48
348,Bazarnyye Mataki,RU,2021-03-21 22:06:04,54.8833,49.9333,15.46,94,31,8.3
349,Dalton,US,2021-03-21 22:04:04,34.7698,-84.9702,68.0,34,75,2.82
350,Sola,VU,2021-03-21 22:06:04,-13.8833,167.55,80.49,71,100,0.78
351,Dudinka,RU,2021-03-21 22:06:04,69.4058,86.1778,-9.31,66,100,8.03
352,Powell River,CA,2021-03-21 22:06:05,49.8496,-124.5361,45.0,87,90,12.66
353,Dagda,LV,2021-03-21 22:06:05,56.0951,27.5372,26.33,86,62,9.8
354,Port Lincoln,AU,2021-03-21 22:06:05,-34.7333,135.8667,69.69,72,5,6.2
355,Sommerda,DE,2021-03-21 22:06:05,51.15,11.1,39.0,75,0,16.11
356,Danshui,CN,2021-03-21 22:06:06,22.7984,114.4672,61.0,77,100,12.39
357,Palu,ID,2021-03-21 22:06:06,-0.8917,119.8707,75.54,89,89,3.56
358,Lipin Bor,RU,2021-03-21 22:06:06,60.2622,37.9763,29.46,91,100,9.75
359,Egvekinot,RU,2021-03-21 22:06:06,66.3167,-179.1667,-4.52,90,100,6.46
360,Tyup,KG,2021-03-21 22:06:07,42.7276,78.3648,37.42,65,100,1.32
361,Balkhash,KZ,2021-03-21 22:06:07,46.844,74.9804,34.77,93,100,10.04
362,Turayf,SA,2021-03-21 22:06:07,31.6725,38.6637,66.2,30,0,6.91
363,Zemio,CF,2021-03-21 22:06:08,5.0314,25.1361,69.06,96,100,4.59
364,Celestun,MX,2021-03-21 22:06:08,20.8667,-90.4,73.74,64,0,11.83
365,Aasiaat,GL,2021-03-21 22:06:08,68.7098,-52.8699,1.78,94,99,11.79
366,Charleston,US,2021-03-21 22:04:10,32.7766,-79.9309,66.2,68,90,16.11
367,Calabozo,VE,2021-03-21 22:06:09,8.9242,-67.4293,93.47,28,41,7.7
368,Hualmay,PE,2021-03-21 22:01:17,-11.0964,-77.6139,75.25,72,52,7.76
369,Isangel,VU,2021-03-21 22:06:09,-19.55,169.2667,75.2,88,90,9.22
370,Shalinskoye,RU,2021-03-21 22:06:09,55.7228,93.7594,31.39,80,100,11.72
371,Vila Praia De Ancora,PT,2021-03-21 22:06:10,41.811,-8.8526,52.0,76,0,10.36
372,Pandamatenga,BW,2021-03-21 22:06:10,-18.5278,25.627,66.45,78,0,3.96
373,Gdansk,PL,2021-03-21 22:06:10,54.3521,18.6464,30.99,80,0,4.61
374,Dickson,US,2021-03-21 22:06:11,36.077,-87.3878,66.2,32,1,9.22
375,Cayenne,GF,2021-03-21 22:06:11,4.9333,-52.3333,78.01,94,90,3.44
376,Qeshm,IR,2021-03-21 22:06:11,26.9581,56.2719,75.2,73,0,4.61
377,Roma,US,2021-03-21 22:02:08,43.2128,-75.4557,64.4,12,1,4.23
378,Shelburne,CA,2021-03-21 22:06:12,44.0787,-80.2041,61.0,59,0,8.99
379,Dingle,PH,2021-03-21 22:06:12,10.9995,122.6711,77.5,86,67,9.22
380,Sao Borja,BR,2021-03-21 22:03:26,-28.6606,-56.0044,74.16,77,100,4.83
381,Kungurtug,RU,2021-03-21 22:06:12,50.5994,97.5228,17.78,68,100,0.6
382,Anchorage,US,2021-03-21 22:05:17,61.2181,-149.9003,21.2,42,1,3.67
383,Poum,NC,2021-03-21 22:06:13,-20.2333,164.0167,78.51,73,50,11.36
384,Junagarh,IN,2021-03-21 22:06:13,19.8667,82.9333,76.12,37,25,1.32
385,Saint Anthony,US,2021-03-21 22:06:13,45.0205,-93.218,62.6,44,90,13.8
386,Bontang,ID,2021-03-21 22:06:14,0.1333,117.5,77.63,88,99,6.24
387,Banjar,ID,2021-03-21 22:06:14,-8.19,114.9675,82.4,78,40,11.5
388,Mogadishu,SO,2021-03-21 22:06:15,2.0371,45.3438,81.34,81,72,15.28
389,Semnan,IR,2021-03-21 22:06:15,35.5729,53.3971,49.26,41,0,0.43
390,Ziniare,BF,2021-03-21 22:06:15,12.5822,-1.2983,91.4,38,20,2.3
391,Namatanai,PG,2021-03-21 22:06:16,-3.6667,152.4333,77.54,91,98,11.9
392,Erenhot,CN,2021-03-21 22:06:16,43.6475,111.9767,31.06,27,0,13.8
393,Michurinsk,RU,2021-03-21 22:06:16,52.8978,40.4907,25.0,65,22,9.4
394,Ayr,GB,2021-03-21 22:06:16,55.4627,-4.6339,44.01,87,75,11.5
395,Nemuro,JP,2021-03-21 22:02:50,43.3236,145.575,37.63,82,100,26.17
396,Melfi,IT,2021-03-21 22:06:17,40.9965,15.6514,33.01,80,90,5.75
397,Novo Aripuana,BR,2021-03-21 22:06:17,-5.1206,-60.3797,79.25,80,48,1.81
398,Macon,US,2021-03-21 22:06:18,39.8667,-88.9668,64.99,25,1,16.11
399,Kaeo,NZ,2021-03-21 22:06:18,-35.1,173.7833,70.0,66,35,5.01
400,Vardo,NO,2021-03-21 22:06:18,70.3705,31.1107,24.8,93,20,25.32
401,Lowicz,PL,2021-03-21 22:06:19,52.1071,19.9453,33.01,99,58,10.33
402,Fortuna,US,2021-03-21 22:06:19,40.5982,-124.1573,52.0,66,75,13.8
403,Pucallpa,PE,2021-03-21 22:04:15,-8.3791,-74.5539,73.4,94,75,2.3
404,Antalaha,MG,2021-03-21 22:06:20,-14.9003,50.2788,75.87,88,98,5.61
405,Hof,DE,2021-03-21 22:06:20,50.3167,11.9167,34.0,82,100,15.01
406,Port Moresby,PG,2021-03-21 22:06:20,-9.4431,147.1797,77.0,94,40,3.44
407,Shahapur,IN,2021-03-21 22:06:21,19.45,73.3333,78.8,89,10,3.15
408,Bethel,US,2021-03-21 22:05:57,41.3712,-73.414,60.8,20,1,8.05
409,Elko,US,2021-03-21 22:06:21,41.0002,-115.5012,43.0,46,77,11.01
410,Nouadhibou,MR,2021-03-21 22:06:21,20.931,-17.0347,68.0,60,0,16.11
411,Kolo,PL,2021-03-21 22:06:22,52.2002,18.6387,32.0,98,5,8.03
412,Pochutla,MX,2021-03-21 22:06:22,15.7432,-96.4661,88.0,54,20,11.5
413,Mitu,CO,2021-03-21 22:06:23,1.1983,-70.1733,79.27,86,97,2.35
414,Isparta,TR,2021-03-21 22:06:23,38.0,31.0,44.6,76,0,4.61
415,Katsuura,JP,2021-03-21 22:06:23,35.1333,140.3,59.0,58,75,13.8
416,Parsons,US,2021-03-21 22:06:24,37.3403,-95.2611,68.0,40,1,19.57
417,Salalah,OM,2021-03-21 22:04:28,17.0151,54.0924,77.0,83,0,2.3
418,Komsomolskiy,UZ,2021-03-21 22:06:24,40.4272,71.7189,42.8,87,0,9.22
419,Pantai Remis,MY,2021-03-21 22:06:24,4.4557,100.6288,77.0,94,20,4.76
420,Palembang,ID,2021-03-21 22:06:25,-2.9167,104.7458,74.23,97,100,2.91
421,Tiznit,MA,2021-03-21 22:06:25,29.5833,-9.5,59.18,45,0,1.95
422,Peterhead,GB,2021-03-21 22:06:26,57.5058,-1.7981,46.0,93,20,2.3
423,Port Macquarie,AU,2021-03-21 22:06:26,-31.4333,152.9167,66.99,99,100,15.79
424,Dera Bugti,PK,2021-03-21 22:06:26,29.0307,69.151,71.04,47,100,8.88
425,Stornoway,GB,2021-03-21 22:06:27,58.2093,-6.3865,46.4,81,90,10.36
426,Grindavik,IS,2021-03-21 22:06:27,63.8424,-22.4338,42.8,87,90,29.93
427,Makakilo City,US,2021-03-21 22:02:00,21.3469,-158.0858,75.2,60,75,11.5
428,Terme,TR,2021-03-21 22:06:27,41.2092,36.9739,48.99,93,90,4.61
429,Antofagasta,CL,2021-03-21 22:06:28,-23.65,-70.4,73.0,72,20,14.97
430,Meadow Lake,US,2021-03-21 22:06:29,34.8014,-106.5436,71.01,11,75,20.71
431,Olinda,BR,2021-03-21 22:02:31,-8.0089,-34.8553,78.8,69,40,6.91
432,Stephenville,US,2021-03-21 22:06:29,32.2207,-98.2023,69.8,37,1,18.41
433,Sydney,AU,2021-03-21 22:04:02,-33.8679,151.2073,66.2,94,75,9.22
434,Severo-Yeniseyskiy,RU,2021-03-21 22:06:29,60.3725,93.0408,23.32,92,100,9.8
435,Yantal,RU,2021-03-21 22:06:30,56.8471,105.2542,30.07,90,98,11.77
436,Pangkalanbuun,ID,2021-03-21 22:05:26,-2.6833,111.6167,73.98,97,100,2.08
437,Kemijarvi,FI,2021-03-21 22:06:30,66.7131,27.4306,16.21,86,5,9.75
438,Sioux Lookout,CA,2021-03-21 22:06:31,50.1001,-91.917,50.0,57,90,6.91
439,Sheksna,RU,2021-03-21 22:06:31,59.21,38.5107,29.3,94,100,10.76
440,Shimoda,JP,2021-03-21 22:06:31,34.6667,138.95,50.0,84,68,1.01
441,Qaqortoq,GL,2021-03-21 22:06:32,60.7167,-46.0333,26.6,59,90,14.97
442,Souillac,MU,2021-03-21 22:06:32,-20.5167,57.5167,78.8,89,75,8.05
443,Baghdad,IQ,2021-03-21 22:05:07,33.3406,44.4009,66.2,42,0,3.44
444,Tucuman,AR,2021-03-21 22:04:18,-26.8241,-65.2226,71.6,68,75,3.44
445,Shubarshi,KZ,2021-03-21 22:06:32,48.5872,57.1869,23.97,96,97,5.28
446,Alberton,CA,2021-03-21 22:06:33,46.8168,-64.0654,48.2,56,0,17.27
447,Farafangana,MG,2021-03-21 22:06:33,-22.8167,47.8333,76.06,88,8,6.49
448,Tuy Hoa,VN,2021-03-21 22:06:33,13.0833,109.3,75.76,89,36,11.07
449,Ilhabela,BR,2021-03-21 22:06:33,-23.7781,-45.3581,78.22,80,1,6.38
450,Hlotse,LS,2021-03-21 22:06:34,-28.8718,28.045,51.8,60,0,1.99
451,Ashland,US,2021-03-21 22:05:15,40.8167,-82.2665,62.6,16,1,8.05
452,Yar-Sale,RU,2021-03-21 22:06:34,66.8333,70.8333,-3.75,98,100,4.38
453,Nosivka,UA,2021-03-21 22:06:35,50.9315,31.5828,31.51,64,49,11.54
454,Seybaplaya,MX,2021-03-21 22:06:35,19.65,-90.6667,77.0,61,1,13.8
455,Garmsar,IR,2021-03-21 22:06:35,35.2182,52.3409,54.55,35,0,2.51
456,Bumba,CD,2021-03-21 22:06:36,2.1833,22.4667,67.91,95,100,2.3
457,Arona,ES,2021-03-21 22:06:36,28.0996,-16.681,64.0,51,40,10.36
458,Charlestown,AU,2021-03-21 22:06:36,-32.95,151.6667,68.0,98,100,15.19
459,Tezu,IN,2021-03-21 22:06:37,27.9167,96.1667,72.12,35,28,3.78
460,Tautira,PF,2021-03-21 22:02:01,-17.7333,-149.15,87.8,70,20,5.75
461,Saint George,US,2021-03-21 22:06:37,37.1041,-113.5841,60.01,21,20,4.61
462,Malpe,IN,2021-03-21 22:06:37,13.35,74.7167,80.6,83,20,4.74
463,Sabzevar,IR,2021-03-21 22:06:37,36.2126,57.6819,51.89,57,71,7.02
464,Ostrovnoy,RU,2021-03-21 22:06:38,68.0531,39.5131,24.44,94,100,3.87
465,Marzuq,YE,2021-03-21 22:06:38,14.4,46.4667,61.2,29,0,4.54
466,Bratsk,RU,2021-03-21 22:06:38,56.1325,101.6142,32.0,64,100,8.95
467,Gravdal,NO,2021-03-21 22:06:39,68.1214,13.5031,24.8,100,75,2.3
468,Leh,IN,2021-03-21 22:06:39,34.1667,77.5833,27.81,66,99,5.73
469,Saint-Augustin,CA,2021-03-21 22:06:39,51.226,-58.6502,33.98,93,100,11.14
470,Beipiao,CN,2021-03-21 22:06:39,41.7919,120.7792,30.76,38,0,4.61
471,Barra Patuca,HN,2021-03-21 22:06:40,15.8,-84.2833,80.35,65,0,8.03
472,Ybycui,PY,2021-03-21 22:06:40,-26.0167,-57.05,71.24,93,98,6.44
473,Mubi,NG,2021-03-21 22:06:40,10.2676,13.2644,84.13,27,74,1.7
474,Fatezh,RU,2021-03-21 22:06:41,52.0891,35.8632,24.67,83,69,10.18
475,Borba,BR,2021-03-21 22:06:41,-4.3878,-59.5939,78.03,92,97,1.61
476,Aykhal,RU,2021-03-21 22:06:41,66.0,111.5,-32.31,98,33,7.67
477,Ucluelet,CA,2021-03-21 22:03:01,48.9329,-125.5528,45.0,100,90,11.5
478,Kurchum,KZ,2021-03-21 22:06:42,48.5722,83.6542,23.74,88,100,2.64
479,Westport,US,2021-03-21 22:06:42,41.1415,-73.3579,55.99,32,1,3.44
480,Winnemucca,US,2021-03-21 22:06:42,40.973,-117.7357,48.2,25,1,8.05
481,Kieta,PG,2021-03-21 22:06:43,-6.2167,155.6333,82.38,79,76,1.12
482,Bitung,ID,2021-03-21 22:06:43,1.4451,125.1824,73.4,94,40,2.3
483,Mount Isa,AU,2021-03-21 22:06:43,-20.7333,139.5,75.2,83,100,12.06
484,Linguere,SN,2021-03-21 22:06:44,15.3953,-15.1193,89.6,22,0,4.61
485,Bitam,GA,2021-03-21 22:06:44,2.076,11.5007,70.16,98,78,1.66
486,Karratha,AU,2021-03-21 22:06:44,-20.7377,116.8463,77.47,62,0,4.32
487,Fort Nelson,CA,2021-03-21 22:06:45,58.8053,-122.7002,17.6,57,90,5.75
488,Bathsheba,BB,2021-03-21 22:06:45,13.2167,-59.5167,78.8,57,20,14.97
489,Bilma,NE,2021-03-21 22:06:45,18.6853,12.9164,87.42,12,0,9.73
490,Murray Bridge,AU,2021-03-21 22:06:46,-35.1167,139.2667,69.01,74,85,2.24
491,Jiangyou,CN,2021-03-21 22:06:46,31.7667,104.7167,44.24,75,38,2.37
492,Vila Franca Do Campo,PT,2021-03-21 22:06:46,37.7167,-25.4333,55.4,94,75,6.91
493,Whitehorse,CA,2021-03-21 22:06:47,60.7161,-135.0538,18.0,79,90,4.61
494,Umm Lajj,SA,2021-03-21 22:06:47,25.0213,37.2685,84.22,31,0,6.29
495,Panguna,PG,2021-03-21 22:06:47,-6.3164,155.4848,75.97,81,86,3.27
496,Port-Cartier,CA,2021-03-21 22:06:47,50.0334,-66.8654,44.6,60,75,4.61
497,Seoul,KR,2021-03-21 22:02:40,37.5683,126.9778,37.4,64,0,4.61
498,Synya,RU,2021-03-21 22:06:48,65.3718,58.0387,12.02,94,91,7.38
499,Ormara,PK,2021-03-21 22:06:48,25.2088,64.6357,74.68,81,35,3.53
500,Ossora,RU,2021-03-21 22:06:48,59.2353,163.0719,2.35,74,5,0.74
501,Evensk,RU,2021-03-21 22:06:49,61.95,159.2333,0.16,96,100,3.6
502,Muravlenko,RU,2021-03-21 22:06:49,63.7898,74.523,-4.81,97,83,11.68
503,Verkh-Usugli,RU,2021-03-21 22:06:49,52.7,115.1667,19.02,90,100,2.75
504,Kuusamo,FI,2021-03-21 22:06:50,65.9667,29.1833,19.4,73,0,10.36
505,Ladario,BR,2021-03-21 22:05:36,-19.0047,-57.6017,87.8,66,20,8.05
506,Eureka,US,2021-03-21 22:06:50,40.8021,-124.1637,57.0,61,3,8.99
507,Port Blair,IN,2021-03-21 22:06:50,11.6667,92.75,77.72,73,5,3.74
508,Alibag,IN,2021-03-21 22:06:51,18.6411,72.8792,78.8,89,11,3.67
509,Nantucket,US,2021-03-21 22:06:51,41.2835,-70.0995,44.6,87,1,8.05
510,Bonthe,SL,2021-03-21 22:06:51,7.5264,-12.505,77.94,75,23,8.79
511,Acarau,BR,2021-03-21 22:06:52,-2.8856,-40.12,79.11,79,89,11.56
512,Zhoucheng,CN,2021-03-21 22:06:52,35.9122,116.3117,36.43,39,0,5.01
513,Araouane,ML,2021-03-21 22:06:52,18.9048,-3.5265,79.7,11,9,10.85
514,Najran,SA,2021-03-21 22:06:52,17.4924,44.1277,71.6,24,0,3.44
515,Khani,GE,2021-03-21 22:06:53,41.9563,42.9566,42.8,100,90,2.3
516,Rizhao,CN,2021-03-21 22:06:53,35.4275,119.4553,38.44,37,0,9.37
517,Provideniya,RU,2021-03-21 22:06:53,64.3833,-173.3,6.8,78,90,4.47
518,Gigmoto,PH,2021-03-21 22:06:54,13.7796,124.39,78.37,88,53,7.36
519,San Cristobal,VE,2021-03-21 22:06:54,7.7669,-72.225,82.4,65,40,6.91
520,Lyubar,UA,2021-03-21 22:06:54,49.9204,27.7592,31.21,67,3,10.16
521,Rio Tercero,AR,2021-03-21 22:06:55,-32.173,-64.1141,69.01,51,0,1.99
522,Rovaniemi,FI,2021-03-21 22:06:55,66.5,25.7167,17.6,67,0,8.05
523,Matamoros,MX,2021-03-21 22:06:55,25.5333,-103.25,87.8,12,20,3.94
524,Salinas,US,2021-03-21 22:05:05,36.6777,-121.6555,60.8,51,1,16.11
525,Seymchan,RU,2021-03-21 22:06:56,62.8833,152.4333,-2.69,78,23,4.21
526,Homer,US,2021-03-21 22:06:56,59.6425,-151.5483,28.99,68,1,5.75
527,Iglesias,IT,2021-03-21 22:06:56,39.3114,8.535,41.0,87,0,9.22
528,San Patricio,US,2021-03-21 22:06:57,28.017,-97.5169,73.4,49,20,18.41
529,Bukoba,TZ,2021-03-21 22:06:57,-1.3317,31.8122,69.8,83,40,10.04
530,Spirit River,CA,2021-03-21 22:06:57,55.7833,-118.8361,39.0,74,82,11.5
531,Carutapera,BR,2021-03-21 22:06:58,-1.195,-46.02,77.77,87,22,6.93
532,Nuuk,GL,2021-03-21 22:06:58,64.1835,-51.7216,19.4,79,75,16.11
533,Vanavara,RU,2021-03-21 22:06:58,60.34,102.2797,-6.14,97,100,6.46
534,Saint-Francois,FR,2021-03-21 22:06:59,46.4154,3.9054,41.0,93,90,6.91
535,Okhotsk,RU,2021-03-21 22:06:59,59.3833,143.3,13.93,92,100,14.18
536,Urucara,BR,2021-03-21 22:06:59,-2.5364,-57.76,77.31,91,96,1.95
537,Robertsport,LR,2021-03-21 22:06:59,6.7533,-11.3686,79.25,85,67,12.73
538,Novyy Rogachik,RU,2021-03-21 22:07:00,48.6768,44.0608,30.2,93,0,6.71
539,Penzance,GB,2021-03-21 22:07:00,50.1186,-5.5371,46.99,87,90,1.14
540,Road Town,VG,2021-03-21 22:07:00,18.4167,-64.6167,78.8,65,20,9.22
541,Sabha,LY,2021-03-21 22:07:01,27.0377,14.4283,67.77,9,0,7.76
542,Rafaela,AR,2021-03-21 22:07:01,-31.2503,-61.4867,75.99,41,0,7.56
543,San Quintin,MX,2021-03-21 22:07:01,30.4833,-115.95,60.53,62,81,23.04
544,Bagan,RU,2021-03-21 22:07:01,54.1001,77.6646,25.43,93,99,9.98
545,Robe,AU,2021-03-21 22:07:02,-37.1833,139.75,62.33,91,2,4.63
546,Cruzilia,BR,2021-03-21 22:07:02,-21.8386,-44.8083,64.33,92,2,2.1
547,Glyadyanskoye,RU,2021-03-21 22:07:02,54.9075,65.0883,15.24,94,100,4.47
548,Conceicao Da Barra,BR,2021-03-21 22:07:03,-18.5933,-39.7322,75.72,85,32,3.89
549,La Ronge,CA,2021-03-21 22:07:03,55.1001,-105.2842,23.0,50,63,13.8
550,Jerome,US,2021-03-21 22:07:03,42.7241,-114.5186,46.4,36,90,14.97
551,Sao Felix Do Xingu,BR,2021-03-21 22:07:03,-6.6447,-51.995,74.57,95,82,1.19
552,Podosinovets,RU,2021-03-21 22:07:04,60.2776,47.0659,24.22,93,100,10.02
